lat,lon,timezone,state,finalCategory,displayValue,hourlyCategories,weather
36,-91.25,America/Chicago,AR,0,0,0|0|0|0,
36,-91,America/Chicago,AR,0,0,0|0|0|0,
36,-90.75,America/Chicago,AR,0,0,0|0|0|0,
36,-90.5,America/Chicago,AR,0,0,0|0|0|0,
36,-89.75,America/Chicago,AR,0,0,0|0|0|0,
36,-89.5,America/Chicago,TN,0,0,0|0|0|0,
36,-89.25,America/Chicago,TN,0,0,0|0|0|0,
36,-89,America/Chicago,TN,0,0,0|0|0|0,
36,-88.75,America/Chicago,TN,0,0,0|0|0|0,
36,-88.5,America/Chicago,TN,0,0,0|0|0|0,
36,-88.25,America/Chicago,TN,0,0,0|0|0|0,
36,-88,America/Chicago,TN,0,0,0|0|0|0,
36,-87.75,America/Chicago,TN,0,0,0|0|0|0,
36,-87.5,America/Chicago,TN,0,0,0|0|0|0,
36,-87.25,America/Chicago,TN,0,0,0|0|0|0,
36,-87,America/Chicago,TN,0,0,0|0|0|0,
36,-86.75,America/Chicago,TN,0,0,0|0|0|0,
36,-86.5,America/Chicago,TN,0,0,0|0|0|0,
36,-86.25,America/Chicago,TN,0,0,0|0|0|0,
36,-86,America/Chicago,TN,0,0,0|0|0|0,
36,-85.75,America/Chicago,TN,0,0,0|0|0|0,
36,-85.5,America/Chicago,TN,0,0,0|0|0|0,
36,-85.25,America/Chicago,TN,0,0,0|0|0|0,
36,-85,America/Chicago,TN,0,0,0|0|0|0,
36,-84.75,America/Chicago,TN,0,0,0|0|0|0,
36,-84.5,America/New_York,TN,0,0,0|0|0|0,
36,-84.25,America/New_York,TN,0,0,0|0|0|0,
36,-84,America/New_York,TN,0,0,0|0|0|0,
36,-83.75,America/New_York,TN,0,0,0|0|0|0,
36,-83.5,America/New_York,TN,0,0.06,0|0|0|0,
36,-83.25,America/New_York,TN,0,0.13,0|0|0|0,
36,-83,America/New_York,TN,0,0.06,0|0|0|0,
36,-82.75,America/New_York,NC,0,0.25,0|0|0|0,
36,-82.5,America/New_York,TN,1,0.69,1|1|1|0,
36,-82.25,America/New_York,NC,0,0.63,0|0|0|0,
36,-82,America/New_York,NC,0,0.19,0|0|0|0,
36,-81.75,America/New_York,NC,0,0,0|0|0|0,
36,-81.5,America/New_York,NC,0,0,0|0|0|0,
36,-81.25,America/New_York,NC,0,0,0|0|0|0,
36,-81,America/New_York,NC,0,0,0|0|0|0,
36,-80.75,America/New_York,NC,0,0,0|0|0|0,
36,-80.5,America/New_York,NC,0,0,0|0|0|0,
36,-80.25,America/New_York,NC,0,0,0|0|0|0,
36,-80,America/New_York,NC,0,0,0|0|0|0,
36,-79.75,America/New_York,NC,0,0,0|0|0|0,
36,-79.5,America/New_York,NC,0,0,0|0|0|0,
36,-79.25,America/New_York,NC,0,0,0|0|0|0,
36,-79,America/New_York,NC,0,0,0|0|0|0,
36,-78.75,America/New_York,NC,0,0,0|0|0|0,
36,-78.5,America/New_York,NC,0,0,0|0|0|0,
36,-78.25,America/New_York,NC,0,0,0|0|0|0,
36,-78,America/New_York,NC,0,0,0|0|0|0,
36,-77.75,America/New_York,NC,0,0,0|0|0|0,
36,-77.5,America/New_York,NC,0,0,0|0|0|0,
36,-77.25,America/New_York,NC,0,0,0|0|0|0,
36,-77,America/New_York,NC,0,0,0|0|0|0,
36,-76.75,America/New_York,NC,0,0,0|0|0|0,
36.25,-91.5,America/Chicago,AR,0,0,0|0|0|0,
36.25,-91.25,America/Chicago,AR,0,0,0|0|0|0,
36.25,-91,America/Chicago,AR,0,0,0|0|0|0,
36.25,-90.75,America/Chicago,AR,0,0,0|0|0|0,
36.25,-90.5,America/Chicago,AR,0,0,0|0|0|0,
36.25,-90.25,America/Chicago,AR,0,0,0|0|0|0,
36.25,-89.5,America/Chicago,TN,0,0,0|0|0|0,
36.25,-89.25,America/Chicago,TN,0,0,0|0|0|0,
36.25,-89,America/Chicago,TN,0,0,0|0|0|0,
36.25,-88.75,America/Chicago,TN,0,0,0|0|0|0,
36.25,-88.5,America/Chicago,TN,0,0,0|0|0|0,
36.25,-88.25,America/Chicago,TN,0,0,0|0|0|0,
36.25,-88,America/Chicago,TN,0,0,0|0|0|0,
36.25,-87.75,America/Chicago,TN,0,0,0|0|0|0,
36.25,-87.5,America/Chicago,TN,0,0,0|0|0|0,
36.25,-87.25,America/Chicago,TN,0,0,0|0|0|0,
36.25,-87,America/Chicago,TN,0,0,0|0|0|0,
36.25,-86.75,America/Chicago,TN,0,0,0|0|0|0,
36.25,-86.5,America/Chicago,TN,0,0,0|0|0|0,
36.25,-86.25,America/Chicago,TN,0,0,0|0|0|0,
36.25,-86,America/Chicago,TN,0,0,0|0|0|0,
36.25,-85.75,America/Chicago,TN,0,0,0|0|0|0,
36.25,-85.5,America/Chicago,TN,0,0,0|0|0|0,
36.25,-85.25,America/Chicago,TN,0,0,0|0|0|0,
36.25,-85,America/Chicago,TN,0,0,0|0|0|0,
36.25,-84.75,America/New_York,TN,0,0,0|0|0|0,
36.25,-84.5,America/New_York,TN,0,0,0|0|0|0,
36.25,-84.25,America/New_York,TN,0,0,0|0|0|0,
36.25,-84,America/New_York,TN,0,0,0|0|0|0,
36.25,-83.75,America/New_York,TN,0,0,0|0|0|0,
36.25,-83.5,America/New_York,TN,0,0,0|0|0|0,
36.25,-83.25,America/New_York,TN,0,0,0|0|0|0,
36.25,-83,America/New_York,TN,0,0,0|0|0|0,
36.25,-82.75,America/New_York,TN,0,0.06,0|0|0|0,
36.25,-82.5,America/New_York,TN,0,0.13,0|0|0|0,
36.25,-82.25,America/New_York,TN,0,0.13,0|0|0|0,
36.25,-82,America/New_York,TN,0,0.13,0|0|0|0,
36.25,-81.75,America/New_York,NC,0,0.06,1|1|0|0,
36.25,-81.5,America/New_York,NC,0,0,1|0|1|0,
36.25,-81.25,America/New_York,NC,0,0,0|0|0|0,
36.25,-81,America/New_York,NC,0,0,0|0|0|0,
36.25,-80.75,America/New_York,NC,0,0,0|0|0|0,
36.25,-80.5,America/New_York,NC,0,0,0|0|0|0,
36.25,-80.25,America/New_York,NC,0,0,0|0|0|0,
36.25,-80,America/New_York,NC,0,0,0|0|0|0,
36.25,-79.75,America/New_York,NC,0,0,0|0|0|0,
36.25,-79.5,America/New_York,NC,0,0,0|0|0|0,
36.25,-79.25,America/New_York,NC,0,0,0|0|0|0,
36.25,-79,America/New_York,NC,0,0,0|0|0|0,
36.25,-78.75,America/New_York,NC,0,0,0|0|0|0,
36.25,-78.5,America/New_York,NC,0,0,0|0|0|0,
36.25,-78.25,America/New_York,NC,0,0,0|0|0|0,
36.25,-78,America/New_York,NC,0,0,0|0|0|0,
36.25,-77.75,America/New_York,NC,0,0,0|0|0|0,
36.25,-77.5,America/New_York,NC,0,0,0|0|0|0,
36.25,-77.25,America/New_York,NC,0,0,0|0|0|0,
36.25,-77,America/New_York,NC,0,0,0|0|0|0,
36.25,-76.75,America/New_York,NC,0,0,0|0|0|0,
36.25,-76.5,America/New_York,NC,0,0,0|0|0|0,
36.25,-76.25,America/New_York,NC,0,0,0|0|0|0,
36.25,-76,America/New_York,NC,0,0,0|0|0|0,
36.5,-89.5,America/Chicago,KY,0,0,0|0|0|0,
36.5,-89.25,America/Chicago,TN,0,0,0|0|0|0,
36.5,-89,America/Chicago,TN,0,0,0|0|0|0,
36.5,-88.75,America/Chicago,TN,0,0,0|0|0|0,
36.5,-88.5,America/Chicago,TN,0,0,0|0|0|0,
36.5,-88.25,America/Chicago,KY,0,0,0|0|0|0,
36.5,-88,America/Chicago,TN,0,0,0|0|0|0,
36.5,-87.75,America/Chicago,TN,0,0,0|0|0|0,
36.5,-87.5,America/Chicago,TN,0,0,0|0|0|0,
36.5,-87.25,America/Chicago,TN,0,0,0|0|0|0,
36.5,-87,America/Chicago,TN,0,0,0|0|0|0,
36.5,-86.75,America/Chicago,TN,0,0,0|0|0|0,
36.5,-86.5,America/Chicago,TN,0,0,0|0|0|0,
36.5,-86.25,America/Chicago,TN,0,0,0|0|0|0,
36.5,-86,America/Chicago,TN,0,0,0|0|0|0,
36.5,-85.75,America/Chicago,TN,0,0,0|0|0|0,
36.5,-85.5,America/Chicago,TN,0,0,0|0|0|0,
36.5,-85.25,America/Chicago,TN,0,0,0|0|0|0,
36.5,-85,America/Chicago,TN,0,0,0|0|0|0,
36.5,-84.75,America/Chicago,TN,0,0,0|0|0|0,
36.5,-84.5,America/New_York,TN,0,0,0|0|0|0,
36.5,-84.25,America/New_York,TN,0,0,0|0|0|0,
36.5,-84,America/New_York,TN,0,0,0|0|0|0,
36.5,-83.75,America/New_York,TN,0,0,0|0|0|0,
36.5,-83.5,America/New_York,TN,0,0,0|0|0|0,
36.5,-83.25,America/New_York,TN,0,0,0|0|0|0,
36.5,-83,America/New_York,TN,0,0,0|0|0|0,
36.5,-82.75,America/New_York,TN,0,0,0|0|0|0,
36.5,-82.5,America/New_York,TN,0,0,0|0|0|0,
36.5,-82.25,America/New_York,TN,0,0.13,0|0|0|0,
36.5,-82,America/New_York,TN,1,0.25,2|2|1|1,
36.5,-81.75,America/New_York,TN,0,0.13,1|0|0|0,
36.5,-81.5,America/New_York,NC,0,0,0|0|0|0,
36.5,-81.25,America/New_York,NC,0,0,0|0|0|0,
36.5,-81,America/New_York,NC,0,0,0|0|0|0,
36.5,-80.75,America/New_York,NC,0,0,0|0|0|0,
36.5,-80.5,America/New_York,NC,0,0,0|0|0|0,
36.5,-80.25,America/New_York,NC,0,0,0|0|0|0,
36.5,-80,America/New_York,NC,0,0,0|0|0|0,
36.5,-79.75,America/New_York,NC,0,0,0|0|0|0,
36.5,-79.5,America/New_York,NC,0,0,0|0|0|0,
36.5,-79.25,America/New_York,NC,0,0,0|0|0|0,
36.5,-79,America/New_York,NC,0,0,0|0|0|0,
36.5,-78.75,America/New_York,NC,0,0,0|0|0|0,
36.5,-78.5,America/New_York,NC,0,0,0|0|0|0,
36.5,-78.25,America/New_York,NC,0,0,0|0|0|0,
36.5,-78,America/New_York,NC,0,0,0|0|0|0,
36.5,-77.75,America/New_York,NC,0,0,0|0|0|0,
36.5,-77.5,America/New_York,NC,0,0,0|0|0|0,
36.5,-77.25,America/New_York,NC,0,0,0|0|0|0,
36.5,-77,America/New_York,NC,0,0,0|0|0|0,
36.5,-76.75,America/New_York,NC,0,0,0|0|0|0,
36.5,-76.5,America/New_York,NC,0,0,0|0|0|0,
36.5,-76.25,America/New_York,NC,0,0,0|0|0|0,
36.75,-89,America/Chicago,KY,0,0,0|0|0|0,
36.75,-88.75,America/Chicago,KY,0,0,0|0|0|0,
36.75,-88.5,America/Chicago,KY,0,0,0|0|0|0,
36.75,-88.25,America/Chicago,KY,0,0,0|0|0|0,
36.75,-88,America/Chicago,KY,0,0,0|0|0|0,
36.75,-87.75,America/Chicago,KY,0,0,0|0|0|0,
36.75,-87.5,America/Chicago,KY,0,0,0|0|0|0,
36.75,-87.25,America/Chicago,KY,0,0,0|0|0|0,
36.75,-87,America/Chicago,KY,0,0,0|0|0|0,
36.75,-86.75,America/Chicago,KY,0,0,0|0|0|0,
36.75,-86.5,America/Chicago,KY,0,0,0|0|0|0,
36.75,-86.25,America/Chicago,KY,0,0,0|0|0|0,
36.75,-86,America/Chicago,KY,0,0,0|0|0|0,
36.75,-85.75,America/Chicago,KY,0,0,0|0|0|0,
36.75,-85.5,America/Chicago,KY,0,0,0|0|0|0,
36.75,-85.25,America/Chicago,KY,0,0,0|0|0|0,
36.75,-85,America/Kentucky/Monticello,KY,0,0,0|0|0|0,
36.75,-84.75,America/Kentucky/Monticello,KY,0,0,0|0|0|0,
36.75,-84.5,America/New_York,KY,0,0,0|0|0|0,
36.75,-84.25,America/New_York,KY,0,0,0|0|0|0,
36.75,-84,America/New_York,KY,0,0,0|0|0|0,
36.75,-83.75,America/New_York,KY,0,0,0|0|0|0,
36.75,-83.5,America/New_York,KY,0,0,0|0|1|1,
36.75,-83.25,America/New_York,KY,0,0,0|0|0|0,
36.75,-83,America/New_York,VA,0,0,0|0|0|0,
36.75,-82.75,America/New_York,VA,0,0,0|0|0|0,
36.75,-82.5,America/New_York,VA,0,0,0|0|0|0,
36.75,-82.25,America/New_York,VA,0,0.06,0|0|0|0,
36.75,-82,America/New_York,VA,0,0.25,0|0|0|0,
36.75,-81.75,America/New_York,VA,0,0.31,0|0|0|0,
36.75,-81.5,America/New_York,VA,0,0.13,0|0|0|0,
36.75,-81.25,America/New_York,VA,0,0,1|0|0|0,
36.75,-81,America/New_York,VA,0,0,0|0|0|0,
36.75,-80.75,America/New_York,VA,0,0,0|0|0|0,
36.75,-80.5,America/New_York,VA,0,0,0|0|0|0,
36.75,-80.25,America/New_York,VA,0,0,0|0|0|0,
36.75,-80,America/New_York,VA,0,0,0|0|0|0,
36.75,-79.75,America/New_York,VA,0,0,0|0|0|0,
36.75,-79.5,America/New_York,VA,0,0,0|0|0|0,
36.75,-79.25,America/New_York,VA,0,0,0|0|0|0,
36.75,-79,America/New_York,VA,0,0,0|0|0|0,
36.75,-78.75,America/New_York,VA,0,0,0|0|0|0,
36.75,-78.5,America/New_York,VA,0,0,0|0|0|0,
36.75,-78.25,America/New_York,VA,0,0,0|0|0|0,
36.75,-78,America/New_York,VA,0,0,0|0|0|0,
36.75,-77.75,America/New_York,VA,0,0,0|0|0|0,
36.75,-77.5,America/New_York,VA,0,0,0|0|0|0,
36.75,-77.25,America/New_York,VA,0,0,0|0|0|0,
36.75,-77,America/New_York,VA,0,0,0|0|0|0,
36.75,-76.75,America/New_York,VA,0,0,0|0|0|0,
36.75,-76.5,America/New_York,VA,0,0,0|0|0|0,
36.75,-76.25,America/New_York,VA,0,0,0|0|0|0,
36.75,-76,America/New_York,VA,0,0,0|0|0|0,
37,-89,America/Chicago,KY,0,0,0|0|0|0,
37,-88.75,America/Chicago,KY,0,0,0|0|0|0,
37,-88.5,America/Chicago,KY,0,0,0|0|0|0,
37,-88.25,America/Chicago,KY,0,0,0|0|0|0,
37,-88,America/Chicago,KY,0,0,0|0|0|0,
37,-87.75,America/Chicago,KY,0,0,0|0|0|0,
37,-87.5,America/Chicago,KY,0,0,0|0|0|0,
37,-87.25,America/Chicago,KY,0,0,0|0|0|0,
37,-87,America/Chicago,KY,0,0,0|0|0|0,
37,-86.75,America/Chicago,KY,0,0,0|0|0|0,
37,-86.5,America/Chicago,KY,0,0,0|0|0|0,
37,-86.25,America/Chicago,KY,0,0,0|0|0|0,
37,-86,America/Chicago,KY,0,0,0|0|0|0,
37,-85.75,America/Chicago,KY,0,0,0|0|0|0,
37,-85.5,America/Chicago,KY,0,0,0|0|0|0,
37,-85.25,America/Chicago,KY,0,0,0|0|0|0,
37,-85,America/Chicago,KY,0,0,0|0|0|0,
37,-84.75,America/Kentucky/Monticello,KY,0,0,0|0|0|0,
37,-84.5,America/New_York,KY,0,0,0|0|0|0,
37,-84.25,America/New_York,KY,0,0,0|0|0|0,
37,-84,America/New_York,KY,0,0,0|0|0|0,
37,-83.75,America/New_York,KY,0,0,0|0|0|0,
37,-83.5,America/New_York,KY,0,0,0|0|0|0,
37,-83.25,America/New_York,KY,0,0,0|0|0|0,
37,-83,America/New_York,KY,0,0,0|0|0|0,
37,-82.75,America/New_York,VA,0,0,0|0|0|0,
37,-82.5,America/New_York,VA,0,0,0|0|0|0,
37,-82.25,America/New_York,VA,0,0,0|0|0|0,
37,-82,America/New_York,VA,0,0.25,0|0|0|0,
37,-81.75,America/New_York,VA,2,0.5,2|2|2|2,
37,-81.5,America/New_York,VA,0,0.25,1|1|0|0,
37,-81.25,America/New_York,VA,0,0,0|0|0|0,
37,-81,America/New_York,VA,0,0,0|0|0|0,
37,-80.75,America/New_York,VA,0,0,0|0|0|0,
37,-80.5,America/New_York,VA,0,0,0|0|0|0,
37,-80.25,America/New_York,VA,0,0,0|0|0|0,
37,-80,America/New_York,VA,0,0,0|0|0|0,
37,-79.75,America/New_York,VA,0,0,0|0|0|0,
37,-79.5,America/New_York,VA,0,0,0|0|0|0,
37,-79.25,America/New_York,VA,0,0,0|0|0|0,
37,-79,America/New_York,VA,0,0,0|0|0|0,
37,-78.75,America/New_York,VA,0,0,0|0|0|0,
37,-78.5,America/New_York,VA,0,0,0|0|0|0,
37,-78.25,America/New_York,VA,0,0,0|0|0|0,
37,-78,America/New_York,VA,0,0,0|0|0|0,
37,-77.75,America/New_York,VA,0,0,0|0|0|0,
37,-77.5,America/New_York,VA,0,0,0|0|0|0,
37,-77.25,America/New_York,VA,0,0,0|0|0|0,
37,-77,America/New_York,VA,0,0,0|0|0|0,
37,-76.75,America/New_York,VA,0,0,0|0|0|0,
37.25,-88.25,America/Chicago,KY,0,0,0|0|0|0,
37.25,-88,America/Chicago,KY,0,0,0|0|0|0,
37.25,-87.75,America/Chicago,KY,0,0,0|0|0|0,
37.25,-87.5,America/Chicago,KY,0,0,0|0|0|0,
37.25,-87.25,America/Chicago,KY,0,0,0|0|0|0,
37.25,-87,America/Chicago,KY,0,0,0|0|0|0,
37.25,-86.75,America/Chicago,KY,0,0,0|0|0|0,
37.25,-86.5,America/Chicago,KY,0,0,0|0|0|0,
37.25,-86.25,America/Chicago,KY,0,0,0|0|0|0,
37.25,-86,America/Chicago,KY,0,0,0|0|0|0,
37.25,-85.75,America/Chicago,KY,0,0,0|0|0|0,
37.25,-85.5,America/Chicago,KY,0,0,0|0|0|0,
37.25,-85.25,America/Chicago,KY,0,0,0|0|0|0,
37.25,-85,America/New_York,KY,0,0,0|0|0|0,
37.25,-84.75,America/New_York,KY,0,0,0|0|0|0,
37.25,-84.5,America/New_York,KY,0,0,0|0|0|0,
37.25,-84.25,America/New_York,KY,0,0,0|0|0|0,
37.25,-84,America/New_York,KY,0,0,0|0|0|0,
37.25,-83.75,America/New_York,KY,0,0,0|0|0|0,
37.25,-83.5,America/New_York,KY,0,0,0|0|0|0,
37.25,-83.25,America/New_York,KY,0,0,0|0|0|0,
37.25,-83,America/New_York,KY,0,0,0|0|0|0,
37.25,-82.75,America/New_York,KY,0,0,0|0|0|0,
37.25,-82.5,America/New_York,KY,0,0,0|0|0|0,
37.25,-82.25,America/New_York,VA,0,0,0|0|0|0,
37.25,-82,America/New_York,VA,0,0.13,0|0|0|0,
37.25,-81.75,America/New_York,VA,0,0.25,0|0|0|0,
37.25,-81.5,America/New_York,VA,0,0.13,0|0|0|0,
37.25,-81.25,America/New_York,VA,0,0,0|0|0|0,
37.25,-81,America/New_York,VA,0,0,0|0|0|0,
37.25,-80.75,America/New_York,VA,0,0,0|0|0|0,
37.25,-80.5,America/New_York,VA,0,0,0|0|0|0,
37.25,-80.25,America/New_York,VA,0,0,0|0|0|0,
37.25,-80,America/New_York,VA,0,0,0|0|0|0,
37.25,-79.75,America/New_York,VA,0,0.13,0|0|0|0,
37.25,-79.5,America/New_York,VA,0,0.25,0|0|0|0,
37.25,-79.25,America/New_York,VA,0,0.13,0|0|0|0,
37.25,-79,America/New_York,VA,0,0,0|0|0|0,
37.25,-78.75,America/New_York,VA,0,0,0|0|0|0,
37.25,-78.5,America/New_York,VA,0,0,0|0|0|0,
37.25,-78.25,America/New_York,VA,0,0,0|0|0|0,
37.25,-78,America/New_York,VA,0,0,0|0|0|0,
37.25,-77.75,America/New_York,VA,0,0,0|0|0|0,
37.25,-77.5,America/New_York,VA,0,0,0|0|0|0,
37.25,-77.25,America/New_York,VA,0,0,0|0|0|0,
37.25,-77,America/New_York,VA,0,0,0|0|0|0,
37.25,-76.75,America/New_York,VA,0,0,0|0|0|0,
37.25,-76.5,America/New_York,VA,0,0,0|0|0|0,
37.25,-76,America/New_York,VA,0,0,0|0|0|0,
37.5,-88,America/Chicago,KY,0,0,0|0|0|0,
37.5,-87.75,America/Chicago,KY,0,0,0|0|0|0,
37.5,-87.5,America/Chicago,KY,0,0,0|0|0|0,
37.5,-87.25,America/Chicago,KY,0,0,0|0|0|0,
37.5,-87,America/Chicago,KY,0,0,0|0|0|0,
37.5,-86.75,America/Chicago,KY,0,0,0|0|0|0,
37.5,-86.5,America/Chicago,KY,0,0,0|0|0|0,
37.5,-86.25,America/Chicago,KY,0,0,0|0|0|0,
37.5,-86,America/New_York,KY,0,0,0|0|0|0,
37.5,-85.75,America/New_York,KY,0,0,0|0|0|0,
37.5,-85.5,America/New_York,KY,0,0,0|0|0|0,
37.5,-85.25,America/New_York,KY,0,0,0|0|0|0,
37.5,-85,America/New_York,KY,0,0,0|0|0|0,
37.5,-84.75,America/New_York,KY,0,0,0|0|0|0,
37.5,-84.5,America/New_York,KY,0,0,0|0|0|0,
37.5,-84.25,America/New_York,KY,0,0,0|0|0|0,
37.5,-84,America/New_York,KY,0,0,0|0|0|0,
37.5,-83.75,America/New_York,KY,0,0,0|0|0|0,
37.5,-83.5,America/New_York,KY,0,0,0|0|0|0,
37.5,-83.25,America/New_York,KY,0,0,0|0|0|0,
37.5,-83,America/New_York,KY,0,0,0|0|0|0,
37.5,-82.75,America/New_York,KY,0,0,0|0|0|0,
37.5,-82.5,America/New_York,KY,0,0,0|0|0|0,
37.5,-82.25,America/New_York,KY,0,0,0|0|0|0,
37.5,-82,America/New_York,VA,0,0,0|0|0|0,
37.5,-81.75,America/New_York,WV,0,0,0|0|0|0,
37.5,-81.5,America/New_York,WV,0,0,0|0|0|0,
37.5,-81.25,America/New_York,WV,0,0,0|0|0|0,
37.5,-81,America/New_York,WV,0,0,0|0|0|0,
37.5,-80.75,America/New_York,WV,0,0,0|0|0|0,
37.5,-80.5,America/New_York,WV,0,0,0|0|0|0,
37.5,-80.25,America/New_York,VA,0,0,0|0|0|0,
37.5,-80,America/New_York,VA,0,0,0|0|0|0,
37.5,-79.75,America/New_York,VA,0,0.25,0|0|0|0,
37.5,-79.5,America/New_York,VA,2,0.63,2|2|2|1,
37.5,-79.25,America/New_York,VA,0,0.5,0|0|0|0,
37.5,-79,America/New_York,VA,0,0.13,0|0|0|0,
37.5,-78.75,America/New_York,VA,0,0,0|0|0|0,
37.5,-78.5,America/New_York,VA,0,0,0|0|0|0,
37.5,-78.25,America/New_York,VA,0,0,0|0|0|0,
37.5,-78,America/New_York,VA,0,0,0|0|0|0,
37.5,-77.75,America/New_York,VA,0,0,0|0|0|0,
37.5,-77.5,America/New_York,VA,0,0,0|0|0|0,
37.5,-77.25,America/New_York,VA,0,0,0|0|0|0,
37.5,-77,America/New_York,VA,0,0,0|0|0|0,
37.5,-76.75,America/New_York,VA,0,0,0|0|0|0,
37.5,-76.5,America/New_York,VA,0,0,0|0|0|0,
37.5,-75.75,America/New_York,VA,0,0,0|0|0|0,
37.75,-88,America/Chicago,KY,0,0,0|0|0|0,
37.75,-87.75,America/Chicago,KY,0,0,0|0|0|0,
37.75,-87.5,America/Chicago,KY,0,0,0|0|0|0,
37.75,-87.25,America/Chicago,KY,0,0,0|0|0|0,
37.75,-87,America/Chicago,KY,0,0,0|0|0|0,
37.75,-86.75,America/Chicago,KY,0,0,0|0|0|0,
37.75,-86.5,America/Chicago,KY,0,0,0|0|0|0,
37.75,-86.25,America/Chicago,KY,0,0,0|0|0|0,
37.75,-86,America/New_York,KY,0,0,0|0|0|0,
37.75,-85.75,America/New_York,KY,0,0,0|0|0|0,
37.75,-85.5,America/New_York,KY,0,0,0|0|0|0,
37.75,-85.25,America/New_York,KY,0,0,0|0|0|0,
37.75,-85,America/New_York,KY,0,0,0|0|0|0,
37.75,-84.75,America/New_York,KY,0,0,0|0|0|0,
37.75,-84.5,America/New_York,KY,0,0,0|0|0|0,
37.75,-84.25,America/New_York,KY,0,0,0|0|0|0,
37.75,-84,America/New_York,KY,0,0,0|0|0|0,
37.75,-83.75,America/New_York,KY,0,0,0|0|0|0,
37.75,-83.5,America/New_York,KY,0,0,0|0|0|0,
37.75,-83.25,America/New_York,KY,0,0,0|0|0|0,
37.75,-83,America/New_York,KY,0,0,0|0|0|0,
37.75,-82.75,America/New_York,KY,0,0,0|0|0|0,
37.75,-82.5,America/New_York,KY,0,0,0|0|0|0,
37.75,-82.25,America/New_York,WV,0,0,0|0|0|0,
37.75,-82,America/New_York,WV,0,0,0|0|0|0,
37.75,-81.75,America/New_York,WV,0,0,0|0|0|0,
37.75,-81.5,America/New_York,WV,0,0,0|0|0|0,
37.75,-81.25,America/New_York,WV,0,0,0|0|0|0,
37.75,-81,America/New_York,WV,0,0,0|0|0|0,
37.75,-80.75,America/New_York,WV,0,0,1|0|0|0,
37.75,-80.5,America/New_York,WV,0,0,0|0|0|0,
37.75,-80.25,America/New_York,VA,0,0,0|0|0|0,
37.75,-80,America/New_York,VA,0,0,0|0|0|0,
37.75,-79.75,America/New_York,VA,0,0.13,0|0|0|0,
37.75,-79.5,America/New_York,VA,0,0.5,0|0|0|0,
37.75,-79.25,America/New_York,VA,2,0.63,2|2|2|1,
37.75,-79,America/New_York,VA,0,0.25,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none
37.75,-78.75,America/New_York,VA,0,0,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none
37.75,-78.5,America/New_York,VA,0,0,0|0|0|0,
37.75,-78.25,America/New_York,VA,0,0,0|0|0|0,
37.75,-78,America/New_York,VA,0,0,0|0|0|0,
37.75,-77.75,America/New_York,VA,0,0,0|0|0|0,
37.75,-77.5,America/New_York,VA,0,0,0|0|0|0,
37.75,-77.25,America/New_York,VA,0,0,0|0|0|0,
37.75,-77,America/New_York,VA,0,0,0|0|0|0,
37.75,-76.75,America/New_York,VA,0,0,0|0|0|0,
37.75,-76.5,America/New_York,VA,0,0,0|0|0|0,
37.75,-75.75,America/New_York,VA,0,0,0|0|0|0,
38,-86.5,America/Chicago,KY,0,0,0|0|0|0,
38,-86.25,America/Indiana/Marengo,KY,0,0,0|0|0|0,
38,-85.75,America/New_York,KY,0,0,0|0|0|0,
38,-85.5,America/New_York,KY,0,0,0|0|0|0,
38,-85.25,America/New_York,KY,0,0,0|0|0|0,
38,-85,America/New_York,KY,0,0,0|0|0|0,
38,-84.75,America/New_York,KY,0,0,0|0|0|0,
38,-84.5,America/New_York,KY,0,0,0|0|0|0,
38,-84.25,America/New_York,KY,0,0,0|0|0|0,
38,-84,America/New_York,KY,0,0,0|0|0|0,
38,-83.75,America/New_York,KY,0,0,0|0|0|0,
38,-83.5,America/New_York,KY,0,0,0|0|0|0,
38,-83.25,America/New_York,KY,0,0,0|0|0|0,
38,-83,America/New_York,KY,0,0,0|0|0|0,
38,-82.75,America/New_York,KY,0,0,0|0|0|0,
38,-82.5,America/New_York,WV,0,0,0|0|0|0,
38,-82.25,America/New_York,WV,0,0,0|0|0|0,
38,-82,America/New_York,WV,0,0,0|0|0|0,
38,-81.75,America/New_York,WV,0,0,0|0|0|0,
38,-81.5,America/New_York,WV,0,0,0|0|0|0,
38,-81.25,America/New_York,WV,0,0,0|0|0|0,
38,-81,America/New_York,WV,0,0,0|0|0|0,
38,-80.75,America/New_York,WV,0,0,0|0|0|0,
38,-80.5,America/New_York,WV,0,0.06,0|0|0|0,
38,-80.25,America/New_York,WV,0,0.13,0|0|0|0,
38,-80,America/New_York,WV,0,0.06,0|0|0|0,
38,-79.75,America/New_York,VA,0,0,0|0|0|0,
38,-79.5,America/New_York,VA,0,0.13,0|0|0|0,
38,-79.25,America/New_York,VA,0,0.25,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none
38,-79,America/New_York,VA,0,0.13,0|0|0|0,slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none / slight chance · thunderstorms · none · none
